# DES-SN5YR photometry subset (public data release: DES Collaboration 2024;
# Sanchez et al. 2024; https://github.com/des-science/DES-SN5YR ,
# doi:10.5281/zenodo.12720777). Cosmology-sample SNe Ia (IDSURVEY 10),
# zHEL 0.05-0.65 stratified (all z<0.2 + 25/bin, seed 42); SNANA SMP
# FLUXCAL -> AB mag (27.5 - 2.5 log10 FLUXCAL), SNR >= 3.
# x1/c/mB/mu columns = the release SALT3 fits (DES-Dovekie_Metadata.csv),
# carried for cross-checks only.
snid,mjd,band,mag,emag
1317164,57365.0510,g,24.3000,0.3061
1317164,57365.0540,r,23.4497,0.1473
1317164,57365.0560,i,23.4950,0.1571
1317164,57365.0590,z,23.6284,0.2270
1317164,57372.0460,g,24.3150,0.2967
1317164,57372.0480,r,23.6130,0.1653
1317164,57372.0510,i,23.6443,0.2375
1317164,57379.0580,g,22.5790,0.2981
1317164,57388.0450,r,23.7115,0.2438
1317164,57388.0470,i,24.0586,0.3451
1317164,57395.0940,g,23.9512,0.2459
1317164,57402.0510,r,24.4271,0.3242
1317612,56957.0080,r,22.9701,0.1834
1317612,57002.0370,g,20.9345,0.0135
1317612,57002.0390,r,20.8318,0.0129
1317612,57002.0410,i,20.8585,0.0176
1317612,57002.0420,z,21.2053,0.0431
1317612,57011.0420,g,19.4420,0.0029
1317612,57011.0450,r,19.4653,0.0032
1317612,57011.0480,z,19.9332,0.0108
1317612,57016.1050,g,19.4246,0.0029
1317612,57016.1070,r,19.3267,0.0032
1317612,57025.0430,g,19.9861,0.0210
1317612,57025.0460,r,19.6968,0.0117
1317612,57025.0480,i,20.2714,0.0207
1317612,57025.0500,z,20.4183,0.0226
1317612,57030.0460,r,19.9105,0.0067
1317612,57030.0480,i,20.3110,0.0113
1317612,57037.0600,g,21.2661,0.0148
1317612,57037.0630,r,20.2572,0.0080
1317612,57044.0440,g,21.9459,0.0522
1317612,57044.0470,r,20.6327,0.0153
1317612,57044.0490,i,20.3940,0.0155
1317612,57044.0510,z,20.4296,0.0228
1317612,57051.0360,g,22.2888,0.1282
1317612,57051.0380,r,21.0722,0.0289
1317612,57051.0400,i,20.8509,0.0246
1317612,57051.0430,z,20.7976,0.0269
1317612,57248.4030,g,23.1008,0.1355
1317612,57248.4060,r,22.6823,0.1385
1317612,57248.4080,i,22.5460,0.1766
1317612,57248.4090,z,21.5461,0.1322
1317612,57252.2290,g,24.1933,0.2328
1317612,57256.2110,r,22.5431,0.1161
1317612,57265.2140,i,23.3855,0.3606
1317612,57273.0930,g,23.1332,0.1506
1317612,57273.0960,r,23.2390,0.1958
1317612,57273.0990,z,22.2417,0.2630
1317612,57277.0840,g,24.2273,0.3223
1317612,57287.0640,z,22.3193,0.2125
1317612,57288.0600,z,21.2584,0.0948
1317612,57297.0300,g,24.0996,0.3322
1317612,57297.0350,z,22.0147,0.2874
1317666,57283.1890,i,23.6249,0.1089
1317666,57283.2150,z,23.8740,0.1269
1317666,57287.1800,g,22.0607,0.0937
1317666,57287.2380,r,21.9518,0.0219
1317666,57287.2620,i,21.8114,0.0238
1317666,57287.2910,z,21.9926,0.0364
1317666,57291.2360,r,21.0446,0.0211
1317666,57291.2530,z,21.1424,0.0146
1317666,57297.2580,r,20.4278,0.0120
1317666,57297.2740,i,20.5077,0.0100
1317666,57297.2960,z,20.7052,0.0137
1317666,57301.2920,r,20.2913,0.0151
1317666,57302.1410,z,20.7790,0.0105
1317666,57302.3050,g,20.3060,0.0074
1317666,57303.2310,g,20.3554,0.0055
1317666,57305.2920,r,20.2555,0.0088
1317666,57305.3040,i,20.5245,0.0132
1317666,57311.1200,r,20.5103,0.0052
1317666,57311.1350,i,20.7958,0.0066
1317666,57311.1600,z,21.2314,0.0108
1317666,57315.2410,r,20.7213,0.0227
1317666,57316.1010,i,21.1726,0.0375
1317666,57317.0990,z,21.4734,0.0199
1317666,57317.0990,z,21.4734,0.0199
1317666,57317.0990,z,21.4734,0.0199
1317666,57317.0990,z,21.4734,0.0199
1317666,57319.1160,r,20.9205,0.0229
1317666,57319.2900,g,21.6164,0.0672
1317666,57319.2900,g,21.6164,0.0672
1317666,57319.2900,g,21.6164,0.0672
1317666,57319.2900,g,21.6164,0.0672
1317666,57325.0810,i,21.1756,0.0447
1317666,57325.0810,i,21.1756,0.0447
1317666,57325.0810,i,21.1756,0.0447
1317666,57325.0810,i,21.1756,0.0447
1317666,57327.1830,r,21.2629,0.0095
1317666,57329.1160,z,21.3223,0.0183
1317666,57331.1450,r,21.4597,0.0104
1317666,57339.0470,i,21.5922,0.0222
1317666,57339.0730,z,21.4972,0.0256
1317666,57339.1770,g,23.1575,0.0511
1317666,57339.1850,r,21.8875,0.0130
1317666,57345.1350,i,21.9608,0.0233
1317666,57345.1630,z,21.8205,0.0237
1317666,57346.0380,g,23.2961,0.1209
1317666,57355.1700,r,22.4525,0.0363
1317666,57355.1860,i,22.3658,0.0322
1317666,57356.1090,g,23.5172,0.0467
1317666,57365.0650,r,22.6682,0.0186
1317666,57365.0810,i,22.6727,0.0238
1317666,57366.0670,g,23.8009,0.0694
1317666,57372.0590,r,22.8700,0.0409
1317666,57372.0760,i,22.8893,0.0442
1317666,57373.0640,g,24.0157,0.1229
1317666,57373.0740,z,23.0732,0.0731
1317666,57376.0970,r,22.6166,0.1954
1317666,57385.0400,i,23.3380,0.0667
1317666,57386.0560,g,23.8934,0.0810
1317666,57387.0460,z,23.5477,0.1071
1317666,57389.0860,i,23.5759,0.1309
1317666,57394.0710,g,23.9969,0.1046
1317666,57394.0800,r,23.2727,0.0469
1317666,57396.0730,i,23.6402,0.1006
1317666,57400.1150,g,24.1297,0.1612
1317666,57402.0620,z,24.0384,0.1350
1317666,57403.0730,i,23.8606,0.1557
1317666,57406.1000,r,23.7272,0.3329
1318737,56960.2610,i,21.3211,0.1508
1318737,56980.2000,z,22.8826,0.2193
1318737,57001.1620,r,21.8125,0.0943
1318737,57001.1650,i,22.6921,0.2434
1318737,57001.1670,z,22.3957,0.1736
1318737,57005.2000,g,20.1975,0.0200
1318737,57005.2030,r,20.0457,0.0178
1318737,57005.2050,i,20.5162,0.0474
1318737,57005.2080,z,20.1486,0.0290
1318737,57012.0670,g,18.9990,0.0051
1318737,57012.0700,r,19.0056,0.0049
1318737,57012.0720,i,19.3210,0.0094
1318737,57012.0750,z,19.5763,0.0119
1318737,57018.0560,g,18.9086,0.0087
1318737,57018.0610,i,19.1194,0.0180
1318737,57018.0640,z,19.3211,0.0241
1318737,57019.0560,g,18.9707,0.0107
1318737,57019.0580,r,18.6450,0.0063
1318737,57019.0600,i,19.1944,0.0126
1318737,57019.0630,z,19.4483,0.0144
1318737,57026.1520,g,19.3120,0.0424
1318737,57026.1540,r,18.8442,0.0134
1318737,57026.1560,i,19.3956,0.0188
1318737,57026.1590,z,19.6071,0.0171
1318737,57033.1000,g,20.1360,0.0115
1318737,57033.1030,r,19.2064,0.0054
1318737,57033.1050,i,19.7779,0.0158
1318737,57033.1080,z,19.6477,0.0150
1318737,57040.1160,r,19.3118,0.0055
1318737,57040.1180,i,19.6012,0.0106
1318737,57045.1060,g,21.1882,0.0427
1318737,57045.1090,r,19.5187,0.0104
1318737,57045.1110,i,19.5236,0.0161
1318737,57045.1130,z,19.6026,0.0189
1318737,57052.0960,g,20.9416,0.1084
1318737,57052.0980,r,19.9933,0.0291
1318737,57052.1000,i,19.9185,0.0261
1318737,57269.2550,g,20.7096,0.3454
1318737,57276.3840,r,22.8642,0.2422
1318737,57297.2020,g,20.3353,0.3442
1318737,57299.2090,i,21.9914,0.2769
1318737,57303.1870,z,22.2263,0.2671
1319614,57001.3090,z,22.7227,0.2898
1319614,57008.1110,g,23.4951,0.0792
1319614,57008.1130,r,22.8153,0.0550
1319614,57008.1150,i,22.4717,0.0606
1319614,57008.1180,z,22.7172,0.0899
1319614,57012.0820,g,23.5822,0.0844
1319614,57012.0840,r,22.8095,0.0580
1319614,57012.0860,i,22.4795,0.0552
1319614,57012.0890,z,22.6057,0.0801
1319614,57018.0710,g,24.0180,0.3122
1319614,57018.0730,r,22.8557,0.1086
1319614,57018.0750,i,22.6608,0.1341
1319614,57018.0780,z,22.6867,0.1519
1319614,57019.0700,g,23.8275,0.2678
1319614,57019.0720,r,22.8954,0.1070
1319614,57019.0750,i,22.5850,0.0848
1319614,57019.0770,z,22.6626,0.1140
1319614,57026.1690,r,23.1152,0.2578
1319614,57026.1710,i,23.2112,0.2384
1319614,57026.1740,z,22.8512,0.1598
1319614,57033.1640,r,24.0481,0.2512
1319614,57033.1660,i,23.1513,0.1549
1319614,57033.1690,z,23.0910,0.1998
1319614,57040.1770,r,24.4802,0.2524
1319614,57040.1790,i,23.6958,0.1908
1319614,57040.1820,z,23.2839,0.1738
1319614,57047.0910,i,23.7382,0.2044
1319614,57047.0930,z,23.2296,0.1727
1321276,57005.0950,r,24.7161,0.2118
1321276,57005.1100,i,24.3415,0.2118
1321276,57012.0960,g,22.7311,0.0368
1321276,57012.1050,r,22.7110,0.0289
1321276,57012.1210,i,22.6043,0.0396
1321276,57012.1500,z,22.8212,0.1076
1321276,57018.0990,g,22.2548,0.0277
1321276,57018.1310,r,22.1174,0.0249
1321276,57018.1520,i,22.0646,0.0357
1321276,57019.0990,z,22.2592,0.0431
1321276,57025.1000,r,21.9826,0.0561
1321276,57025.1160,i,21.9149,0.0391
1321276,57032.0650,r,22.1126,0.0208
1321276,57032.0800,i,22.0954,0.0306
1321276,57036.0420,g,23.0559,0.0489
1321276,57038.1180,r,22.4260,0.0231
1321276,57039.0410,i,22.3424,0.0333
1321276,57042.0640,g,23.4363,0.0804
1321276,57044.0760,r,22.7143,0.0452
1321276,57045.0620,z,23.1752,0.1398
1321276,57052.0470,z,22.9365,0.0698
1323349,57287.2380,r,23.3691,0.0862
1323349,57287.2610,i,24.4879,0.3076
1323349,57287.2900,z,23.9980,0.2290
1323349,57291.2360,r,23.7459,0.2771
1323349,57291.2520,z,23.5994,0.1310
1323349,57297.2580,r,23.2075,0.1713
1323349,57297.2730,i,23.2656,0.1206
1323349,57297.2960,z,23.2648,0.1445
1323349,57301.2920,r,23.2435,0.2445
1323349,57302.1400,z,23.1563,0.0932
1323349,57302.3050,g,23.9320,0.2167
1323349,57303.2310,g,24.2193,0.1831
1323349,57305.2920,r,22.9950,0.1193
1323349,57305.3040,i,23.2139,0.1600
1323349,57311.1200,r,23.1364,0.0628
1323349,57311.1370,i,23.2380,0.0565
1323349,57311.1600,z,23.0889,0.0624
1323349,57315.2410,r,23.5421,0.3226
1323349,57316.1000,i,23.5769,0.3569
1323349,57317.0990,z,23.4619,0.1216
1323349,57317.0990,z,23.4619,0.1216
1323349,57317.0990,z,23.4619,0.1216
1323349,57317.0990,z,23.4619,0.1216
1323349,57319.1160,r,23.7996,0.3200
1323349,57327.1830,r,24.9073,0.2888
1323349,57329.1160,z,23.7139,0.1710
1323349,57331.1450,r,25.0975,0.3209
1323349,57339.0730,z,23.9800,0.2391
1323349,57345.1350,i,24.4352,0.2360
1323349,57345.1620,z,24.1998,0.2027
1323349,57355.1860,i,24.6111,0.2648
1323349,57365.0810,i,25.4520,0.3341
1324685,57025.1560,i,24.7197,0.3134
1324685,57026.0440,z,24.2160,0.1990
1324685,57029.0560,g,24.4045,0.3575
1324685,57032.1040,r,23.3084,0.0462
1324685,57032.1210,i,23.4241,0.0652
1324685,57033.1140,z,23.2225,0.0669
1324685,57034.1600,g,23.9155,0.1150
1324685,57039.0730,r,22.8781,0.0233
1324685,57039.0890,i,22.9913,0.0412
1324685,57040.1260,z,22.9639,0.0353
1324685,57041.0680,g,23.8803,0.0489
1324685,57044.1160,r,22.8346,0.0238
1324685,57044.1450,i,22.9280,0.0430
1324685,57047.0400,z,22.9206,0.0426
1324685,57051.1040,r,23.0510,0.0456
1324685,57051.1200,i,23.0465,0.0505
1324685,57053.0430,z,23.0030,0.0631
1324685,57061.0410,r,23.5502,0.2003
1324685,57061.0730,i,23.3071,0.1003
1324685,57061.0950,z,23.4731,0.1116
1324685,57063.0330,g,25.4847,0.3296
1324685,57066.0640,r,24.1102,0.1222
1324685,57067.0460,z,23.5013,0.1186
1324938,57018.0610,i,22.3482,0.2109
1324938,57018.0640,z,21.8857,0.1768
1324938,57033.1000,g,22.1526,0.0320
1324938,57033.1030,r,22.3454,0.0526
1324938,57033.1050,i,22.4098,0.0962
1324938,57033.1070,z,22.6301,0.1583
1324938,57040.1130,g,21.9063,0.0233
1324938,57040.1160,r,21.9119,0.0335
1324938,57040.1180,i,21.9606,0.0520
1324938,57040.1200,z,22.1117,0.0775
1324938,57045.1060,g,22.0688,0.0464
1324938,57045.1090,r,22.0003,0.0620
1324938,57045.1110,i,21.8889,0.0804
1324938,57045.1130,z,22.0199,0.1211
1324938,57052.0960,g,22.6833,0.2490
1324938,57052.0980,r,22.0606,0.1258
1324938,57052.1000,i,22.0294,0.1069
1324938,57297.2020,g,21.1295,0.2848
1324938,57303.1870,z,22.2863,0.1943
1330031,57291.0790,g,22.4366,0.3174
1330031,57297.0450,r,22.5846,0.1366
1330031,57297.0480,i,22.5805,0.2078
1330031,57297.0500,z,22.7931,0.3505
1330031,57301.0460,g,20.6733,0.0157
1330031,57301.0490,r,20.8602,0.0380
1330031,57301.0510,i,20.9972,0.0769
1330031,57301.0520,z,20.9706,0.0874
1330031,57305.0640,g,19.5914,0.0065
1330031,57305.0660,r,19.7947,0.0125
1330031,57305.0680,i,19.9323,0.0201
1330031,57305.0710,z,20.1726,0.0352
1330031,57311.0200,g,19.0237,0.0028
1330031,57311.0230,r,19.2162,0.0046
1330031,57311.0250,i,19.5607,0.0087
1330031,57311.0280,z,19.7966,0.0131
1330031,57315.1630,g,18.9701,0.0039
1330031,57315.1660,r,19.0960,0.0066
1330031,57315.1680,i,19.6256,0.0149
1330031,57325.0120,r,19.3958,0.0045
1330031,57325.0140,i,20.0166,0.0110
1330031,57325.0170,z,20.2823,0.0174
1330031,57329.0280,g,19.7274,0.0040
1330031,57329.0310,r,19.6147,0.0057
1330031,57329.0350,z,20.4247,0.0226
1330031,57334.2240,g,20.2153,0.0072
1330031,57334.2260,r,19.8395,0.0061
1330031,57334.2280,i,20.3890,0.0113
1330031,57334.2310,z,20.4808,0.0161
1330031,57340.0630,g,20.7593,0.0092
1330031,57340.0660,r,20.0295,0.0061
1330031,57340.0680,i,20.2726,0.0101
1330031,57340.0700,z,20.4033,0.0146
1330031,57342.0210,g,20.9328,0.0100
1330031,57342.0240,r,20.1050,0.0067
1330031,57342.0260,i,20.1689,0.0533
1330031,57342.0280,z,20.3913,0.0176
1330031,57347.0760,g,21.2566,0.0343
1330031,57347.0790,r,20.3088,0.0173
1330031,57347.0810,i,20.2545,0.0132
1330031,57347.0830,z,20.3562,0.0152
1330031,57356.1200,g,21.8171,0.0215
1330031,57356.1220,r,20.8076,0.0102
1330031,57356.1250,i,20.7792,0.0137
1330031,57356.1270,z,20.7398,0.0140
1330031,57366.0390,g,22.0323,0.0285
1330031,57366.0410,r,21.1284,0.0152
1330031,57366.0430,i,21.2241,0.0235
1330031,57366.0450,z,21.3173,0.0333
1330031,57373.0360,g,22.2052,0.1063
1330031,57373.0380,r,21.2312,0.0357
1330031,57373.0400,i,21.4644,0.0571
1330031,57373.0420,z,21.6589,0.0685
1330031,57385.0920,g,22.3158,0.0525
1330031,57385.0950,r,21.6378,0.0319
1330031,57385.0970,i,21.9384,0.0528
1330031,57385.1000,z,22.2392,0.0848
1330031,57389.0570,g,22.4893,0.0569
1330031,57389.0600,r,21.7613,0.0329
1330031,57389.0620,i,22.0401,0.0657
1330031,57389.0640,z,22.5710,0.1619
1330031,57396.0440,g,22.5238,0.0748
1330031,57396.0470,r,21.9743,0.0446
1330031,57396.0490,i,22.2608,0.0814
1330031,57396.0510,z,22.6850,0.1690
1330031,57403.0450,g,22.5636,0.0890
1330031,57403.0470,r,22.0301,0.0484
1330031,57403.0490,i,22.4780,0.0892
1330031,57403.0520,z,23.2367,0.2134
1330817,57299.2180,g,22.3708,0.1222
1330817,57299.2200,r,22.2939,0.1404
1330817,57299.2220,i,22.3235,0.1974
1330817,57299.2260,z,22.3296,0.2727
1330817,57303.1660,g,21.9559,0.0599
1330817,57303.1690,r,21.8600,0.0613
1330817,57303.1710,i,21.9168,0.0695
1330817,57303.1730,z,21.9065,0.0994
1330817,57304.2050,g,21.8474,0.0316
1330817,57304.2080,r,21.8322,0.0360
1330817,57304.2100,i,21.7849,0.0440
1330817,57304.2120,z,22.1366,0.1139
1330817,57311.2940,g,21.9486,0.0244
1330817,57311.2960,r,21.6471,0.0239
1330817,57311.2980,i,21.7338,0.0260
1330817,57311.3000,z,22.1768,0.0537
1330817,57315.2060,g,22.1548,0.0485
1330817,57315.2080,r,21.7695,0.0456
1330817,57315.2100,i,21.8593,0.0558
1330817,57315.2130,z,22.2320,0.1103
1330817,57319.1340,r,21.8815,0.0771
1330817,57319.1370,i,21.9367,0.0832
1330817,57319.1390,z,22.4229,0.1354
1330817,57329.1690,g,23.6955,0.1076
1330817,57329.1710,r,22.6170,0.0645
1330817,57329.1730,i,22.5070,0.0757
1330817,57329.1750,z,22.7804,0.1395
1330817,57339.1200,r,23.1559,0.1486
1330817,57339.1220,i,22.6141,0.1042
1330817,57339.1250,z,22.8330,0.1568
1330817,57345.2290,r,23.1764,0.1254
1330817,57345.2310,i,22.8700,0.1380
1330817,57345.2340,z,23.1855,0.2689
1330817,57355.2140,i,23.3633,0.1871
1330817,57355.2170,z,23.4091,0.2149
1330817,57365.1100,r,24.5129,0.2123
1330817,57365.1120,i,23.7922,0.1449
1330817,57365.1150,z,24.0109,0.2075
1330817,57372.1020,r,24.2587,0.2793
1330817,57372.1040,i,23.6764,0.1854
1330817,57385.0670,r,24.4641,0.2285
1330817,57389.1110,r,24.3430,0.2707
1330817,57389.1160,z,23.5415,0.2620
1331123,57287.0630,z,22.6612,0.2680
1331123,57288.0590,z,21.9552,0.1660
1331123,57297.0320,r,23.5280,0.3595
1331123,57305.0510,g,22.9885,0.1175
1331123,57305.0530,r,22.7821,0.1409
1331123,57305.0550,i,22.6082,0.1659
1331123,57305.0570,z,22.9371,0.3001
1331123,57311.0070,g,21.6946,0.0317
1331123,57311.0090,r,21.6534,0.0381
1331123,57311.0110,i,21.7271,0.0536
1331123,57311.0140,z,21.8963,0.0838
1331123,57315.1500,g,21.3172,0.0327
1331123,57315.1520,r,21.2378,0.0349
1331123,57315.1540,i,21.3426,0.0420
1331123,57315.1560,z,21.7034,0.0801
1331123,57316.0060,g,21.2836,0.0508
1331123,57316.0080,r,21.1457,0.0399
1331123,57316.0100,i,21.2874,0.0485
1331123,57316.0130,z,21.7129,0.0868
1331123,57325.0230,g,21.7338,0.0241
1331123,57325.0250,r,21.3625,0.0212
1331123,57325.0270,i,21.4242,0.0287
1331123,57325.0300,z,21.9977,0.0742
1331123,57329.0150,g,22.1514,0.0436
1331123,57329.0170,r,21.4793,0.0345
1331123,57329.0190,i,21.7140,0.0467
1331123,57329.0220,z,22.1158,0.0982
1331123,57334.1880,g,22.7823,0.0553
1331123,57334.1900,r,21.8370,0.0283
1331123,57334.1920,i,21.9388,0.0335
1331123,57334.1950,z,22.4678,0.0710
1331123,57339.0190,g,23.3909,0.1704
1331123,57339.0210,r,22.1698,0.0644
1331123,57339.0230,i,21.9420,0.0658
1331123,57339.0250,z,22.4669,0.1352
1331123,57344.0360,r,22.3224,0.0836
1331123,57344.0380,i,22.1754,0.0513
1331123,57344.0410,z,22.4112,0.0787
1331123,57355.1440,r,23.0843,0.1542
1331123,57355.1460,i,22.9174,0.1191
1331123,57355.1490,z,22.8717,0.1248
1331123,57365.0390,r,23.3988,0.1358
1331123,57365.0410,i,23.3795,0.1609
1331123,57365.0440,z,23.3917,0.1754
1331123,57372.0360,i,23.1656,0.1681
1331123,57372.0390,z,23.3656,0.1805
1331123,57376.0440,i,22.8362,0.2786
1331123,57376.0470,z,22.4807,0.2030
1331123,57379.0480,i,23.6008,0.2917
1331123,57386.0440,r,24.1081,0.2837
1331123,57386.0460,i,23.6798,0.2548
1331123,57394.0590,r,24.1747,0.3325
1332392,57304.1920,g,24.1751,0.2902
1332392,57304.1940,r,23.3360,0.2806
1332392,57304.1960,i,24.0578,0.3387
1332392,57311.2800,g,23.8251,0.1552
1332392,57311.2820,r,23.2175,0.1247
1332392,57311.2840,i,23.2235,0.1097
1332392,57311.2870,z,23.0765,0.1269
1332392,57315.1940,r,23.0007,0.1295
1332392,57315.1960,i,23.2126,0.1979
1332392,57315.1990,z,22.9817,0.1943
1332392,57319.2630,g,22.6999,0.3333
1332392,57319.2650,r,22.9945,0.3167
1332392,57319.2670,i,22.9171,0.2323
1332392,57319.2690,z,22.6916,0.2249
1332392,57327.0650,r,23.3829,0.1538
1332392,57327.0670,i,23.3535,0.2089
1332392,57327.0700,z,23.1879,0.2743
1332392,57331.0560,r,23.5969,0.1907
1332392,57331.0580,i,23.7347,0.2787
1332392,57331.0610,z,23.1239,0.2445
1332392,57339.1530,i,23.6203,0.2613
1332392,57345.0660,g,21.8476,0.3450
1332392,57346.0290,i,23.9702,0.3285
1332392,57346.0310,z,23.5843,0.2540
1332392,57356.0980,r,24.9102,0.3565
1332392,57356.1000,i,24.2191,0.2623
1332392,57356.1030,z,23.9158,0.2669
1332721,57286.2550,r,23.6438,0.2521
1332721,57302.3200,i,22.7841,0.2400
1332721,57311.3550,g,24.1867,0.1613
1332721,57311.3570,r,23.4533,0.1192
1332721,57311.3600,i,23.1380,0.1113
1332721,57311.3620,z,23.5741,0.2415
1332721,57315.2290,g,23.3690,0.1106
1332721,57315.2320,r,22.8948,0.1005
1332721,57315.2340,i,22.9144,0.1281
1332721,57315.2370,z,23.0156,0.1956
1332721,57319.1490,r,22.0503,0.1476
1332721,57319.1510,i,22.4164,0.1707
1332721,57319.1540,z,22.8981,0.2475
1332721,57325.1220,r,22.9895,0.2244
1332721,57325.1240,i,22.4216,0.1048
1332721,57325.1270,z,22.8944,0.1523
1332721,57329.2110,g,23.7224,0.1425
1332721,57329.2130,r,22.7205,0.0765
1332721,57329.2160,i,22.6368,0.0980
1332721,57329.2180,z,22.8995,0.1742
1332721,57332.0740,g,23.6232,0.1615
1332721,57332.0770,r,22.9001,0.0973
1332721,57332.0790,i,22.8060,0.1138
1332721,57332.0820,z,22.7391,0.1387
1332721,57339.2950,g,24.2703,0.2204
1332721,57339.2970,r,22.9274,0.0846
1332721,57339.3000,i,22.7767,0.1179
1332721,57339.3020,z,23.1301,0.2266
1332721,57345.3120,g,24.1122,0.2359
1332721,57345.3140,r,23.3686,0.1669
1332721,57345.3160,i,22.9978,0.1454
1332721,57345.3190,z,23.1345,0.2355
1332721,57355.2400,r,23.8310,0.3358
1332721,57355.2420,i,23.6339,0.2586
1332721,57365.1850,r,24.7474,0.2591
1332721,57365.1870,i,23.9208,0.1606
1332721,57365.1900,z,23.7063,0.1706
1332721,57375.0500,i,23.9198,0.3395
1332721,57401.1430,z,24.2209,0.3481
1334084,57325.1060,g,21.1655,0.2072
1334084,57325.1080,r,20.8445,0.2407
1334084,57325.1100,i,20.9526,0.1954
1334084,57325.1130,z,21.5804,0.1938
1334084,57329.1690,g,20.5801,0.0133
1334084,57329.1710,r,20.6105,0.0192
1334084,57329.1730,i,20.5571,0.0272
1334084,57329.1750,z,20.8953,0.0444
1334084,57339.1170,g,20.2813,0.0148
1334084,57339.1200,r,20.1923,0.0169
1334084,57339.1220,i,20.3813,0.0290
1334084,57339.1240,z,20.9028,0.0487
1334084,57345.2270,g,20.7079,0.0195
1334084,57345.2290,r,20.2990,0.0161
1334084,57345.2310,i,20.6029,0.0383
1334084,57345.2340,z,21.0491,0.0678
1334084,57355.2100,g,21.8013,0.1267
1334084,57355.2120,r,20.8629,0.0348
1334084,57355.2140,i,20.9140,0.0421
1334084,57355.2170,z,21.1561,0.0479
1334084,57365.1070,g,22.6275,0.0654
1334084,57365.1100,r,21.3569,0.0219
1334084,57365.1120,i,21.0241,0.0249
1334084,57365.1150,z,21.0952,0.0265
1334084,57372.1000,g,23.2318,0.1943
1334084,57372.1020,r,21.7755,0.0503
1334084,57372.1040,i,21.4452,0.0520
1334084,57372.1070,z,21.3217,0.0510
1334084,57385.0640,g,23.5994,0.1970
1334084,57385.0670,r,22.1937,0.0536
1334084,57385.0690,i,22.1828,0.0919
1334084,57385.0710,z,22.1837,0.0906
1334084,57389.1090,g,23.5800,0.2203
1334084,57389.1110,r,22.4727,0.0852
1334084,57389.1130,i,22.2707,0.1339
1334084,57389.1160,z,22.6676,0.2091
1334084,57396.0960,g,23.5171,0.2145
1334084,57396.0990,r,22.7161,0.1202
1334084,57396.1010,i,22.5294,0.1705
1334084,57396.1030,z,22.7940,0.2603
1334084,57403.0990,r,22.8862,0.2542
1334084,57403.1010,i,22.9728,0.2924
1334084,57403.1040,z,22.6823,0.2209
1334423,57318.1800,r,23.4381,0.3542
1334423,57325.2120,g,22.5473,0.2362
1334423,57325.2140,r,22.4260,0.1329
1334423,57325.2160,i,22.4139,0.1012
1334423,57325.2190,z,22.3723,0.1520
1334423,57327.1200,g,22.6387,0.0514
1334423,57327.1220,r,22.2511,0.0423
1334423,57327.1240,i,22.3748,0.0633
1334423,57327.1270,z,22.4855,0.0984
1334423,57331.1640,g,22.5242,0.0483
1334423,57331.1660,r,22.1274,0.0454
1334423,57331.1680,i,22.0265,0.0542
1334423,57331.1710,z,22.2052,0.0832
1334423,57339.1620,g,22.6416,0.0622
1334423,57339.1650,r,22.0132,0.0447
1334423,57339.1670,i,22.0467,0.0592
1334423,57339.1700,z,22.3193,0.0927
1334423,57345.2400,g,23.1674,0.1133
1334423,57345.2430,r,22.1110,0.0552
1334423,57345.2450,i,22.1874,0.0809
1334423,57345.2480,z,22.5572,0.1257
1334423,57355.2260,r,22.6629,0.1281
1334423,57355.2280,i,22.6465,0.1128
1334423,57355.2300,z,22.7364,0.1518
1334423,57365.1210,g,24.7904,0.2558
1334423,57365.1230,r,23.2840,0.0801
1334423,57365.1250,i,22.7644,0.0568
1334423,57365.1280,z,22.9203,0.0847
1334423,57372.1150,r,23.8212,0.1810
1334423,57372.1180,i,23.0382,0.1176
1334423,57372.1200,z,22.8332,0.1257
1334423,57385.0800,r,24.7361,0.3118
1334423,57385.0820,i,23.4813,0.1281
1334423,57385.0850,z,23.4419,0.1656
1334423,57394.0440,r,24.4292,0.3538
1334423,57394.0460,i,23.6801,0.2303
1334423,57394.0490,z,23.5736,0.3076
1334423,57401.0650,i,24.0132,0.2362
1334423,57401.0670,z,24.0406,0.3116
1334620,57319.2670,i,22.6924,0.2556
1334620,57327.0630,g,21.7988,0.0312
1334620,57327.0650,r,21.5630,0.0383
1334620,57327.0670,i,21.5029,0.0501
1334620,57327.0700,z,21.9719,0.1176
1334620,57331.0540,g,21.5266,0.0288
1334620,57331.0560,r,21.2580,0.0289
1334620,57331.0580,i,21.3151,0.0412
1334620,57331.0610,z,21.7549,0.0911
1334620,57339.1480,g,21.6473,0.0333
1334620,57339.1510,r,21.2106,0.0270
1334620,57339.1530,i,21.2360,0.0378
1334620,57339.1560,z,21.9962,0.0947
1334620,57345.0680,r,21.3678,0.1778
1334620,57345.0700,i,21.5217,0.2765
1334620,57346.0240,g,22.1376,0.1030
1334620,57346.0270,r,21.4125,0.0387
1334620,57346.0290,i,21.5541,0.0470
1334620,57346.0310,z,22.2903,0.0992
1334620,57356.0960,g,23.4855,0.0904
1334620,57356.0980,r,21.9898,0.0315
1334620,57356.1000,i,21.8601,0.0391
1334620,57356.1030,z,22.2288,0.0732
1334620,57366.0540,g,24.4442,0.2545
1334620,57366.0560,r,22.4298,0.0545
1334620,57366.0580,i,22.0999,0.0592
1334620,57366.0610,z,22.0764,0.0783
