# SDSS-II Supernova Survey photometry subset (public data release:
# Sako et al. 2018, PASP 130, 064002;
# https://portal.nersc.gov/project/dessn/SDSS/dataRelease/).
# Spectroscopically confirmed SNe Ia, z 0.05-0.35; SNANA FLUXCAL
# converted to AB magnitudes (27.5 - 2.5 log10 FLUXCAL), SNR > 3.
snid,mjd,band,mag,emag
722,53616.317,g,18.913,0.0931
722,53616.317,r,18.616,0.1343
722,53616.317,i,19.0331,0.1132
722,53616.317,z,19.8545,0.3168
722,53623.308,g,19.392,0.033
722,53623.308,r,19.193,0.025
722,53623.308,i,19.6892,0.037
722,53623.308,z,20.2035,0.3436
722,53626.294,g,19.6941,0.028
722,53626.294,r,19.3891,0.022
722,53626.294,i,19.7662,0.038
722,53626.294,z,20.1589,0.1465
722,53628.279,g,19.9991,0.047
722,53628.279,r,19.4341,0.032
722,53628.279,i,19.8403,0.049
722,53628.279,z,20.1426,0.1731
722,53635.287,g,20.7063,0.0611
722,53635.287,r,19.7091,0.037
722,53635.287,i,19.7312,0.037
722,53635.287,z,20.1102,0.1392
722,53637.280,g,20.8084,0.0781
722,53637.280,r,19.8501,0.051
722,53637.280,i,19.7432,0.054
722,53637.280,z,19.9585,0.1919
722,53639.326,g,20.9415,0.0551
722,53639.326,r,19.9521,0.035
722,53639.326,i,19.8373,0.041
722,53639.326,z,19.8888,0.1101
722,53644.273,g,21.2799,0.0732
722,53644.273,r,20.2703,0.045
722,53644.273,i,20.0394,0.0511
722,53644.273,z,19.8989,0.1183
722,53654.307,g,21.7452,0.0945
722,53654.307,r,20.6245,0.0501
722,53654.307,i,20.6371,0.0822
722,53654.307,z,20.4535,0.1947
722,53656.255,g,21.6659,0.2572
722,53656.255,r,20.7026,0.0932
722,53656.255,i,20.6011,0.1124
722,53663.268,g,21.7452,0.146
722,53663.268,r,20.9429,0.0762
722,53663.268,i,20.942,0.1025
722,53668.257,g,21.8296,0.1674
722,53668.257,r,21.2767,0.1621
722,53668.257,i,21.3593,0.2325
722,53670.262,g,21.924,0.1088
722,53670.262,r,21.0561,0.0752
722,53670.262,i,21.0635,0.1188
722,53670.262,z,20.8915,0.2856
722,53673.230,g,21.9713,0.1119
722,53673.230,r,21.0841,0.0812
722,53673.230,i,21.1942,0.1371
722,53673.230,z,20.9116,0.2786
722,53675.226,g,22.1617,0.1375
722,53675.226,r,21.0942,0.0893
722,53675.226,i,21.1479,0.1391
722,53677.247,g,21.9441,0.1048
722,53677.247,r,21.2646,0.0823
722,53677.247,i,21.4793,0.153
722,53680.234,g,22.578,0.2152
722,53680.234,r,21.0791,0.0772
722,53680.234,i,21.545,0.1818
722,53693.235,g,22.0025,0.2404
722,53693.235,r,21.7972,0.2017
722,53693.235,i,21.7101,0.2477
722,53698.232,r,21.8285,0.2948
722,53698.232,i,21.7426,0.3532
722,53699.255,g,22.7692,0.2567
722,53699.255,r,21.4653,0.1562
722,53699.255,i,21.9393,0.2811
722,53704.217,g,22.2819,0.1664
722,53704.217,r,21.7489,0.1546
739,53616.355,g,19.556,0.026
739,53616.355,r,19.4031,0.024
739,53616.355,i,19.7762,0.044
739,53616.355,z,20.6254,0.3035
739,53626.332,g,20.6843,0.041
739,53626.332,r,19.9842,0.029
739,53626.332,i,20.2145,0.0531
739,53626.332,z,20.8095,0.2933
739,53628.317,g,21.0816,0.1284
739,53628.317,r,20.0572,0.047
739,53628.317,i,20.3557,0.0741
739,53628.317,z,20.2778,0.1924
739,53635.325,g,21.5124,0.1165
739,53635.325,r,20.4724,0.0541
739,53635.325,i,20.1315,0.0501
739,53635.325,z,20.3532,0.1608
739,53637.319,g,21.7411,0.144
739,53637.319,r,20.6135,0.0671
739,53637.319,i,20.4468,0.0782
739,53637.319,z,20.6036,0.269
739,53639.364,g,22.1294,0.1253
739,53639.364,r,20.6595,0.0471
739,53639.364,i,20.4738,0.0611
739,53639.364,z,20.6989,0.1963
739,53644.311,g,22.076,0.1313
739,53644.311,r,20.8257,0.0762
739,53644.311,i,20.2265,0.0741
739,53654.346,g,22.4773,0.1641
739,53654.346,r,21.3609,0.0955
739,53654.346,i,21.6118,0.1913
739,53654.346,z,20.9635,0.303
739,53663.307,r,21.4653,0.1258
739,53663.307,i,21.4672,0.1979
739,53666.377,g,22.296,0.2592
739,53666.377,r,21.7429,0.1658
739,53666.377,i,21.699,0.2217
739,53668.296,r,21.6653,0.1605
739,53668.296,i,21.7569,0.2951
739,53670.301,g,22.2303,0.2041
739,53670.301,i,21.2143,0.1707
739,53673.269,g,22.6219,0.1793
739,53673.269,r,21.8094,0.1354
739,53673.269,i,22.1293,0.2837
739,53675.266,g,22.7047,0.2152
739,53675.266,i,22.1552,0.3324
739,53677.287,g,22.838,0.2113
739,53677.287,r,21.8587,0.1325
739,53680.273,g,22.5637,0.212
739,53680.273,r,21.8991,0.1427
739,53680.273,i,21.9761,0.2374
739,53693.274,r,21.9567,0.2455
739,53698.271,g,22.9413,0.2943
739,53698.271,r,22.5219,0.2915
739,53699.295,g,23.0202,0.3142
739,53704.257,g,22.6229,0.2678
739,53704.257,r,22.6044,0.3444
744,53616.230,g,19.9161,0.05
744,53616.230,r,19.6921,0.028
744,53616.230,i,19.9133,0.048
744,53623.220,g,20.2301,0.029
744,53623.220,r,19.8291,0.025
744,53623.220,i,20.1925,0.0491
744,53623.220,z,20.7666,0.2912
744,53626.206,g,20.4432,0.046
744,53626.206,r,20.0602,0.037
744,53626.206,i,20.4678,0.0691
744,53626.206,z,20.8431,0.2931
744,53628.191,g,20.5112,0.0962
744,53628.191,r,20.2232,0.0781
744,53628.191,i,20.559,0.1205
744,53635.199,g,21.1978,0.0722
744,53635.199,r,20.4664,0.0541
744,53635.199,i,20.6872,0.0772
744,53635.199,z,20.7541,0.2332
744,53637.192,g,21.5776,0.0884
744,53637.192,r,20.5534,0.0521
744,53637.192,i,20.592,0.0822
744,53637.192,z,20.551,0.3001
744,53644.184,g,21.8758,0.0875
744,53644.184,r,20.7616,0.0481
744,53644.184,i,20.584,0.0632
744,53644.184,z,20.6016,0.2056
744,53654.218,g,22.3405,0.2169
744,53654.218,r,21.3057,0.1176
744,53654.218,i,20.9711,0.1126
744,53656.166,r,21.1784,0.1762
744,53656.166,i,21.3351,0.2211
744,53668.168,g,22.8421,0.2608
744,53668.168,r,21.7368,0.1444
744,53668.168,i,21.5764,0.2025
744,53670.173,g,22.7466,0.2187
744,53670.173,r,21.8345,0.1558
744,53670.173,i,21.6584,0.1925
744,53673.140,g,22.7077,0.1986
744,53673.140,r,21.7852,0.1415
744,53673.140,i,21.7467,0.2095
744,53673.140,z,21.0414,0.3536
744,53675.137,g,22.7097,0.209
744,53675.137,r,21.7469,0.1343
744,53675.137,i,21.7213,0.1991
744,53677.158,g,22.6238,0.1721
744,53677.158,r,22.1867,0.2023
744,53677.158,i,21.7416,0.193
744,53680.144,g,22.577,0.178
744,53680.144,r,21.9951,0.1552
744,53680.144,i,22.1025,0.2557
744,53693.145,r,22.3293,0.3218
744,53693.145,i,22.1149,0.3209
744,53703.149,r,21.8739,0.2328
744,53704.127,g,23.0505,0.2922
744,53704.127,r,22.3905,0.2402
762,53616.358,g,20.8464,0.0531
762,53616.358,r,20.9299,0.0742
762,53616.358,i,20.9069,0.1126
762,53616.358,z,20.6585,0.3191
762,53626.335,g,20.6453,0.035
762,53626.335,r,20.5324,0.044
762,53626.335,i,20.5159,0.0621
762,53626.335,z,21.0264,0.3018
762,53628.320,g,20.7343,0.0841
762,53628.320,r,20.4364,0.0621
762,53628.320,i,20.6933,0.0953
762,53635.328,g,20.9125,0.0721
762,53635.328,r,20.8217,0.0641
762,53635.328,i,20.8096,0.0853
762,53637.321,g,21.1427,0.0983
762,53637.321,r,20.8938,0.0752
762,53637.321,i,20.9661,0.1136
762,53639.367,g,21.305,0.0641
762,53639.367,r,20.9108,0.0551
762,53639.367,i,21.1037,0.0946
762,53644.314,g,22.0891,0.1212
762,53644.314,r,21.2295,0.0914
762,53644.314,i,21.3583,0.1344
762,53654.348,g,22.7179,0.2049
762,53654.348,r,21.6523,0.1119
762,53654.348,i,21.4581,0.1448
762,53663.309,r,22.0447,0.2284
762,53663.309,i,21.5228,0.1653
762,53666.379,r,22.486,0.3219
762,53666.379,i,21.5774,0.1881
762,53668.299,r,21.9274,0.1806
762,53668.299,i,21.6929,0.2102
762,53670.303,r,22.4798,0.3196
762,53673.271,r,22.5787,0.2435
762,53673.271,i,22.4128,0.3256
762,53675.268,i,22.333,0.3529
762,53677.289,r,22.9067,0.3141
762,53677.289,i,22.2662,0.268
762,53680.276,r,22.7918,0.3206
774,53616.385,g,19.149,0.038
774,53616.385,r,19.029,0.028
774,53616.385,i,19.3041,0.051
774,53616.385,z,19.9938,0.1889
774,53626.362,g,19.8881,0.034
774,53626.362,r,19.375,0.064
774,53626.362,i,19.9223,0.049
774,53626.362,z,20.4156,0.2434
774,53628.347,g,20.0861,0.051
774,53628.347,r,19.5951,0.03
774,53628.347,i,20.0264,0.0571
774,53628.347,z,19.9342,0.1478
774,53635.355,g,20.6503,0.0661
774,53635.355,r,19.7571,0.03
774,53635.355,i,19.8343,0.039
774,53635.355,z,20.0495,0.1451
774,53637.349,g,20.9215,0.0771
774,53637.349,r,19.8551,0.038
774,53637.349,i,19.7512,0.041
774,53637.349,z,20.0879,0.1616
774,53639.394,g,21.1858,0.0681
774,53639.394,r,19.9351,0.029
774,53639.394,i,19.8773,0.038
774,53639.394,z,19.7689,0.0968
774,53641.393,g,21.2589,0.0712
774,53641.393,r,20.1192,0.031
774,53641.393,i,19.8983,0.039
774,53641.393,z,19.9706,0.1255
774,53644.341,g,21.4412,0.0742
774,53644.341,r,20.2883,0.042
774,53644.341,i,20.1975,0.0481
774,53644.341,z,19.8283,0.104
774,53657.352,r,20.7827,0.1608
774,53657.352,i,20.7003,0.1782
774,53657.352,z,20.1731,0.3157
774,53663.337,g,21.6518,0.1682
774,53663.337,r,20.8998,0.0792
774,53663.337,i,20.8878,0.0974
774,53666.407,g,21.5124,0.1286
774,53666.407,r,21.1363,0.1014
774,53666.407,i,21.3633,0.1557
774,53666.407,z,20.9338,0.3406
774,53668.326,g,22.3446,0.2418
774,53668.326,r,20.9699,0.0852
774,53668.326,i,21.5076,0.2084
774,53669.414,g,21.7492,0.1673
774,53669.414,r,21.024,0.1033
774,53669.414,i,21.7477,0.2824
774,53670.331,g,22.3304,0.2117
774,53670.331,r,21.1543,0.0913
774,53670.331,i,21.1057,0.133
774,53673.299,g,22.2434,0.1571
774,53673.299,r,21.2295,0.0863
774,53673.299,i,21.5501,0.1624
774,53675.296,g,22.3121,0.1675
774,53675.296,r,21.4934,0.1299
774,53675.296,i,21.546,0.1828
774,53675.296,z,20.798,0.3223
774,53677.317,g,22.074,0.1282
774,53677.317,r,21.3509,0.0965
774,53677.317,i,21.8433,0.2153
774,53680.304,g,22.075,0.1262
774,53680.304,r,21.6473,0.12
774,53680.304,i,21.8515,0.2144
774,53680.304,z,21.1951,0.3508
774,53686.303,i,21.3532,0.2428
774,53693.305,r,21.9334,0.2227
774,53693.305,i,21.8331,0.2632
774,53698.302,g,22.1032,0.1547
774,53698.302,r,22.0012,0.1767
774,53698.302,i,21.8556,0.229
774,53704.288,g,22.5383,0.2513
774,53704.288,r,22.1187,0.2298
1032,53616.442,g,21.7522,0.0864
1032,53616.442,r,21.6402,0.1129
1032,53616.442,i,21.4864,0.1591
1032,53626.419,g,20.4082,0.047
1032,53626.419,r,20.2102,0.0631
1032,53626.419,i,20.3567,0.1932
1032,53628.404,g,20.4592,0.044
1032,53628.404,r,20.2793,0.046
1032,53628.404,i,20.3737,0.0752
1032,53628.404,z,20.7395,0.3122
1032,53635.413,g,21.1297,0.1013
1032,53635.413,r,20.6125,0.0681
1032,53635.413,i,20.7304,0.0964
1032,53635.413,z,20.7,0.2482
1032,53639.452,g,21.8305,0.1087
1032,53639.452,r,20.8848,0.0621
1032,53639.452,i,20.9621,0.1015
1032,53639.452,z,21.0747,0.3058
1032,53641.451,g,22.0196,0.1454
1032,53641.451,r,20.7556,0.0621
1032,53641.451,i,20.948,0.1045
1032,53641.451,z,20.515,0.2141
1032,53644.399,g,22.4266,0.1413
1032,53644.399,r,21.2235,0.0712
1032,53644.399,i,20.9771,0.0884
1032,53644.399,z,20.8315,0.2314
1032,53657.411,r,21.9557,0.2892
1032,53663.396,i,21.7233,0.253
1032,53666.466,r,22.3364,0.2754
1032,53670.390,r,22.3507,0.2776
1032,53673.358,r,22.7228,0.3081
1032,53675.355,r,22.0589,0.215
1032,53680.363,r,22.7041,0.3293
1032,53699.385,r,22.4695,0.2875
1112,53622.271,g,21.8416,0.1269
1112,53622.271,r,21.7298,0.177
1112,53622.271,i,21.5875,0.2376
1112,53625.267,g,21.69,0.0814
1112,53625.267,r,21.5406,0.0916
1112,53625.267,i,21.5076,0.1337
1112,53625.267,z,21.1092,0.2782
1112,53627.228,g,21.5656,0.157
1112,53627.228,r,21.3599,0.1267
1112,53627.228,i,21.6229,0.213
1112,53634.220,g,21.5686,0.3099
1112,53634.220,i,21.2153,0.2703
1112,53636.225,g,21.9461,0.1453
1112,53636.225,r,21.5095,0.1137
1112,53636.225,i,21.2767,0.1282
1112,53648.267,r,22.1075,0.2432
1112,53655.197,r,22.3527,0.3574
1112,53666.184,i,22.2152,0.2895
1241,53622.267,g,20.9895,0.0661
1241,53622.267,r,20.8207,0.0681
1241,53622.267,i,20.7434,0.0893
1241,53625.263,g,20.0221,0.021
1241,53625.263,r,20.0262,0.027
1241,53625.263,i,19.8533,0.031
1241,53625.263,z,19.9807,0.1042
1241,53627.224,g,19.7221,0.031
1241,53627.224,r,19.6691,0.029
1241,53627.224,i,19.5812,0.035
1241,53627.224,z,20.0211,0.1501
1241,53634.216,g,19.127,0.032
1241,53634.216,r,19.163,0.034
1241,53634.216,i,19.3421,0.041
1241,53634.216,z,19.9332,0.2432
1241,53636.221,g,19.171,0.02
1241,53636.221,r,19.102,0.017
1241,53636.221,i,19.4041,0.027
1241,53636.221,z,19.6431,0.0936
1241,53648.263,g,20.0691,0.034
1241,53648.263,r,19.5181,0.022
1241,53648.263,i,20.0334,0.046
1241,53648.263,z,20.1498,0.1906
1241,53655.193,g,20.8444,0.0882
1241,53655.193,r,19.8601,0.044
1241,53655.193,i,20.0274,0.0561
1241,53655.193,z,19.9534,0.1612
1241,53664.217,g,21.5596,0.1864
1241,53664.217,r,20.2212,0.046
1241,53664.217,i,19.9993,0.0531
1241,53664.217,z,20.2208,0.2199
1241,53666.180,g,21.5876,0.0743
1241,53666.180,r,20.3953,0.039
1241,53666.180,i,20.1915,0.0491
1241,53666.180,z,20.1406,0.1587
1241,53669.176,g,21.91,0.0936
1241,53669.176,r,20.5815,0.044
1241,53669.176,i,20.2896,0.0491
1241,53669.176,z,20.4576,0.1968
1241,53671.260,g,22.1123,0.2263
1241,53671.260,r,20.6685,0.0942
1241,53671.260,i,20.6782,0.1306
1241,53674.160,g,22.0559,0.111
1241,53674.160,r,20.9038,0.0631
1241,53674.160,i,20.5359,0.0621
1241,53674.160,z,20.6429,0.2029
1241,53676.249,g,22.2273,0.1285
1241,53676.249,r,20.8988,0.0561
1241,53676.249,i,20.7995,0.0712
1241,53676.249,z,21.1309,0.3182
1241,53679.220,g,22.3455,0.1892
1241,53679.220,r,21.1814,0.0944
1241,53679.220,i,20.9189,0.1005
1241,53681.212,g,22.3466,0.139
1241,53681.212,r,21.0861,0.0632
1241,53681.212,i,20.951,0.0794
1241,53681.212,z,20.9168,0.2537
1241,53685.171,g,21.6699,0.3007
1241,53685.171,r,21.4884,0.2225
1241,53685.171,i,21.0564,0.1562
1241,53685.171,z,20.7614,0.3431
1241,53687.209,r,21.1092,0.1447
1241,53687.209,i,21.2183,0.1453
1241,53687.209,z,20.5562,0.2482
1241,53697.167,g,22.3901,0.2213
1241,53697.167,r,21.5467,0.1705
1241,53697.167,i,21.765,0.2564
1241,53700.166,g,22.5078,0.1745
1241,53700.166,r,21.5628,0.1057
1241,53700.166,i,21.5733,0.1553
1241,53705.152,r,21.6633,0.1271
1241,53705.152,i,21.8474,0.2112
1253,53622.228,g,22.302,0.1757
1253,53622.228,r,22.073,0.2068
1253,53625.224,g,21.6689,0.0904
1253,53625.224,r,21.7146,0.117
1253,53625.224,i,21.8169,0.1872
1253,53627.185,g,21.2409,0.1134
1253,53627.185,r,21.597,0.1472
1253,53627.185,i,21.5794,0.1922
1253,53634.177,g,21.1858,0.2598
1253,53634.177,r,21.3198,0.2181
1253,53634.177,i,21.1238,0.2001
1253,53636.183,g,21.3751,0.0712
1253,53636.183,r,21.1493,0.0682
1253,53636.183,i,21.0735,0.0996
1253,53636.183,z,21.0887,0.3388
1253,53655.153,r,22.2171,0.3069
1253,53655.153,i,21.9005,0.2934
1253,53664.178,r,22.3804,0.3065
1253,53664.178,i,22.12,0.3167
1253,53666.141,i,22.3739,0.3278
1253,53669.136,i,22.3602,0.3143
1253,53676.209,i,22.3802,0.3455
1316,53622.259,g,21.0376,0.0621
1316,53622.259,r,20.8878,0.0762
1316,53622.259,i,20.9851,0.1237
1316,53625.255,g,21.2198,0.0571
1316,53625.255,r,20.9369,0.0571
1316,53625.255,i,20.9731,0.0884
1316,53625.255,z,21.1929,0.3064
1316,53627.216,g,21.299,0.1114
1316,53627.216,r,21.0601,0.0883
1316,53627.216,i,21.0233,0.1238
1316,53634.208,g,21.6749,0.281
1316,53634.208,r,21.5899,0.2732
1316,53634.208,i,21.3784,0.3178
1316,53636.214,g,22.0256,0.1495
1316,53636.214,r,21.3609,0.0975
1316,53636.214,i,21.7091,0.2072
1316,53648.256,r,21.9486,0.2053
1316,53655.185,i,21.6371,0.267
1316,53669.168,i,22.3686,0.3408
1316,53674.151,r,22.7396,0.3193
1316,53674.151,i,22.3392,0.3487
1371,53622.300,g,19.7281,0.024
1371,53622.300,r,19.9451,0.042
1371,53622.300,i,19.9683,0.0611
1371,53622.300,z,20.3573,0.2606
1371,53627.257,g,19.131,0.019
1371,53627.257,r,19.311,0.029
1371,53627.257,i,19.5602,0.033
1371,53627.257,z,19.6149,0.0956
1371,53634.249,g,19.034,0.037
1371,53634.249,r,19.149,0.06
1371,53634.249,i,19.5171,0.059
1371,53634.249,z,20.1853,0.3085
1371,53636.254,g,19.084,0.018
1371,53636.254,r,19.096,0.028
1371,53636.254,i,19.3371,0.044
1371,53636.254,z,20.0869,0.1996
1371,53638.290,g,19.144,0.017
1371,53638.290,r,19.122,0.029
1371,53638.290,i,19.4351,0.028
1371,53638.290,z,19.8535,0.1081
1371,53640.254,g,19.394,0.1213
1371,53640.254,r,18.996,0.0731
1371,53640.254,i,17.96,0.3215
1371,53648.296,g,19.8441,0.031
1371,53648.296,r,19.9031,0.063
1371,53648.296,i,20.2485,0.0771
1371,53648.296,z,20.5944,0.304
1371,53655.226,g,20.6793,0.1052
1371,53655.226,r,19.8921,0.045
1371,53655.226,i,19.9924,0.0681
1371,53655.226,z,20.2025,0.3118
1371,53664.250,g,21.352,0.1316
1371,53664.250,r,20.2462,0.0571
1371,53664.250,i,20.0474,0.0631
1371,53664.250,z,20.0981,0.2007
1371,53666.214,g,21.6438,0.0924
1371,53666.214,r,20.3213,0.043
1371,53666.214,i,20.1134,0.0501
1371,53666.214,z,20.3216,0.1699
1371,53669.209,g,21.6529,0.0874
1371,53669.209,r,20.4494,0.045
1371,53669.209,i,20.2195,0.0581
1371,53669.209,z,20.4084,0.1943
1371,53671.294,g,21.6157,0.1005
1371,53671.294,r,20.5604,0.0621
1371,53671.294,i,20.4708,0.0802
1371,53671.294,z,20.0849,0.1657
1371,53674.193,g,21.7532,0.1066
1371,53674.193,r,20.7596,0.0761
1371,53674.193,i,20.7604,0.1044
1371,53674.193,z,20.4924,0.2211
1371,53676.282,g,21.9411,0.1341
1371,53676.282,r,20.6575,0.0651
1371,53676.282,i,20.6241,0.0822
1371,53676.282,z,20.7625,0.2825
1371,53679.254,g,22.2869,0.2013
1371,53679.254,r,21.006,0.1023
1371,53679.254,i,21.0796,0.1634
1371,53679.254,z,20.6171,0.3065
1371,53681.245,g,22.1153,0.1415
1371,53681.245,r,21.0892,0.0873
1371,53681.245,i,21.1871,0.1371
1371,53681.245,z,20.9168,0.306
1371,53685.204,i,20.3357,0.2095
1371,53687.242,r,21.003,0.1316
1371,53687.242,i,21.1147,0.1644
1371,53687.242,z,20.5974,0.235
1371,53697.201,r,21.1784,0.29
1371,53700.200,g,21.9491,0.1422
1371,53700.200,r,21.4402,0.1379
1371,53700.200,i,21.4541,0.2071
1371,53705.186,g,22.5831,0.2423
1371,53705.186,r,21.6462,0.1493
1371,53705.186,i,21.2707,0.1586
1580,53622.452,g,21.1908,0.0491
1580,53622.452,r,21.1262,0.0642
1580,53622.452,i,21.2203,0.1018
1580,53622.452,z,21.17,0.302
1580,53627.409,g,20.6843,0.04
1580,53627.409,r,20.6325,0.0471
1580,53627.409,i,20.6411,0.0652
1580,53627.409,z,20.989,0.2709
1580,53634.402,g,20.4862,0.0751
1580,53634.402,r,20.3773,0.0651
1580,53634.402,i,20.4618,0.0742
1580,53634.402,z,20.776,0.2742
1580,53640.408,g,20.7884,0.047
1580,53640.408,r,20.5184,0.046
1580,53640.408,i,20.6421,0.0672
1580,53643.450,g,20.9956,0.0541
1580,53643.450,r,20.5875,0.0511
1580,53643.450,i,20.6171,0.0702
1580,53646.470,g,21.1818,0.0551
1580,53646.470,r,20.7316,0.0591
1580,53646.470,i,20.8537,0.0793
1580,53657.289,r,21.394,0.2583
1580,53663.471,r,21.2285,0.1895
1580,53663.471,i,21.3129,0.1607
1580,53664.406,r,21.4312,0.1714
1580,53664.406,i,21.3693,0.171
1580,53665.471,g,22.4043,0.329
1580,53665.471,r,21.5819,0.1848
1580,53665.471,i,21.2233,0.1433
1580,53668.459,r,22.0356,0.2803
1580,53668.459,i,21.3895,0.1742
1580,53669.365,r,21.7287,0.1434
1580,53669.365,i,21.5339,0.1613
1580,53669.365,z,20.6751,0.2542
1580,53670.465,r,21.8891,0.1846
1580,53670.465,i,21.3603,0.1415
1580,53671.450,r,21.9032,0.1713
1580,53671.450,i,21.5966,0.1697
1580,53674.350,r,22.2182,0.219
1580,53674.350,i,21.7426,0.2054
1580,53676.439,r,21.9739,0.1961
1580,53676.439,i,21.8169,0.212
1580,53679.411,g,22.9434,0.3094
1580,53679.411,r,22.4951,0.322
1580,53679.411,i,21.9946,0.2691
1580,53681.402,r,22.2263,0.1984
1580,53681.402,i,21.7304,0.1754
1580,53697.359,r,22.2365,0.2275
1580,53705.344,r,22.6252,0.347
1794,53623.188,g,20.1871,0.026
1794,53623.188,r,20.0702,0.036
1794,53623.188,i,20.2856,0.0481
1794,53623.188,z,20.7458,0.2213
1794,53626.174,g,20.2121,0.04
1794,53626.174,r,20.0502,0.038
1794,53626.174,i,20.2866,0.0521
1794,53626.174,z,20.6491,0.2252
1794,53628.159,g,20.2871,0.0751
1794,53628.159,r,20.0922,0.0631
1794,53628.159,i,20.3767,0.0932
1794,53635.167,g,20.5733,0.041
1794,53635.167,r,20.3073,0.035
1794,53635.167,i,20.564,0.0561
1794,53635.167,z,21.3706,0.3581
1794,53637.160,g,20.8354,0.0571
1794,53637.160,r,20.4073,0.051
1794,53637.160,i,20.7063,0.0843
1794,53644.152,g,21.3841,0.0622
1794,53644.152,r,20.8167,0.0531
1794,53644.152,i,21.0635,0.0945
1794,53654.186,g,22.0488,0.176
1794,53654.186,r,21.0781,0.0802
1794,53654.186,i,21.1479,0.1128
1794,53654.186,z,20.8567,0.288
1794,53656.134,r,21.1834,0.1853
1794,53656.134,i,21.0173,0.1653
1794,53668.135,r,21.5879,0.1351
1794,53668.135,i,21.8321,0.2643
1794,53670.140,r,21.4914,0.1289
1794,53670.140,i,21.7986,0.2296
1794,53673.107,r,21.8285,0.1385
1794,53673.107,i,21.8933,0.2157
1794,53675.104,g,23.0881,0.2866
1794,53675.104,r,22.0022,0.2024
1794,53675.104,i,22.1345,0.2859
1794,53677.125,g,22.9361,0.3265
1794,53677.125,r,21.9608,0.1807
1794,53677.125,i,21.8862,0.2146
1794,53680.112,g,23.1648,0.341
1794,53680.112,r,21.9729,0.1582
1794,53680.112,i,22.1759,0.2621
1794,53698.109,r,21.9961,0.1993
1794,53704.094,r,22.2701,0.2695
2017,53622.242,g,22.3861,0.2399
2017,53622.242,r,22.5776,0.3299
2017,53622.242,i,22.0439,0.3465
2017,53625.239,g,21.6408,0.0864
2017,53625.239,r,21.597,0.1037
2017,53625.239,i,21.704,0.1742
2017,53627.199,g,21.4062,0.1215
2017,53627.199,r,21.3168,0.1105
2017,53627.199,i,22.0018,0.2914
2017,53634.192,g,21.5054,0.2973
2017,53634.192,r,21.5145,0.2503
2017,53634.192,i,20.9922,0.1979
2017,53636.197,g,21.4232,0.0823
2017,53636.197,r,21.1994,0.0793
2017,53636.197,i,21.3049,0.1302
2017,53655.168,g,22.4256,0.3483
2017,53655.168,r,22.2263,0.2901
2017,53655.168,i,21.7091,0.2373
2017,53664.192,r,22.4449,0.3555
2017,53664.192,i,21.9557,0.328
2017,53666.155,r,22.4183,0.2092
2017,53666.155,i,21.9107,0.2221
2017,53669.151,r,22.6335,0.2518
2017,53669.151,i,22.2412,0.2878
2017,53674.135,i,22.2048,0.3054
2017,53676.224,r,22.9492,0.3565
2017,53676.224,i,22.3152,0.3241
2017,53679.196,r,22.4787,0.3025
2030,53622.194,g,21.5345,0.0954
2030,53622.194,r,20.8618,0.0742
2030,53622.194,i,21.0313,0.1228
2030,53625.190,g,21.6368,0.1015
2030,53625.190,r,21.0511,0.0682
2030,53625.190,i,21.0816,0.1016
2030,53627.151,g,21.7392,0.1754
2030,53627.151,r,21.1182,0.1044
2030,53627.151,i,21.2203,0.1453
2030,53634.143,g,21.682,0.249
2030,53634.143,r,21.3659,0.1723
2030,53634.143,i,21.5106,0.2652
2030,53636.149,g,22.4154,0.1556
2030,53636.149,r,21.7248,0.115
2030,53636.149,i,21.3674,0.1598
2030,53636.149,z,21.0307,0.3219
2030,53645.207,r,21.9112,0.1428
2030,53645.207,i,21.7172,0.1877
2030,53655.119,i,21.8454,0.2289
2030,53657.206,r,19.8751,0.1535
2030,53666.107,r,22.9226,0.3522
2030,53705.078,r,22.6439,0.3377
2031,53622.195,g,21.4814,0.1004
2031,53622.195,r,21.5939,0.1341
2031,53622.195,i,21.4824,0.1826
2031,53625.191,g,20.5172,0.04
2031,53625.191,r,20.7316,0.0511
2031,53625.191,i,20.7785,0.0773
2031,53625.191,z,20.9709,0.2934
2031,53627.152,g,20.1611,0.048
2031,53627.152,r,20.2923,0.049
2031,53627.152,i,20.565,0.0822
2031,53627.152,z,20.9869,0.3459
2031,53634.144,g,19.7851,0.049
2031,53634.144,r,19.8311,0.05
2031,53634.144,i,20.0364,0.0681
2031,53634.144,z,20.2595,0.2577
2031,53636.149,g,19.7261,0.019
2031,53636.149,r,19.7681,0.024
2031,53636.149,i,20.0204,0.04
2031,53636.149,z,20.6699,0.2276
2031,53645.208,g,20.0451,0.044
2031,53645.208,r,19.9791,0.028
2031,53645.208,i,20.3266,0.0541
2031,53645.208,z,20.6833,0.2352
2031,53655.120,g,20.9525,0.0741
2031,53655.120,r,20.4463,0.047
2031,53655.120,i,20.6492,0.0772
2031,53655.120,z,20.9137,0.2993
2031,53657.207,g,20.9795,0.2958
2031,53657.207,r,19.6431,0.0951
2031,53657.207,i,20.9089,0.2613
2031,53664.144,g,21.7201,0.1581
2031,53664.144,r,20.9088,0.0832
2031,53664.144,i,20.8366,0.1004
2031,53664.144,z,20.6336,0.2833
2031,53666.107,g,21.928,0.1017
2031,53666.107,r,20.9719,0.0611
2031,53666.107,i,20.9279,0.0904
